Target,Group ID,Probe ID,Probe AS,Country,City,Latitude,Longitude,Median RTT (ms),Neighbor AS,Path Stable,AS Path,Path Count,Path Percentage
Blizzard AS57976,AS13037-1,1003312,AS13037,GB,Unknown,51.7485,-1.2925,15.627,AS34984,True,"[Private, AS13037, AS34984, AS57976]",38,100.0
Blizzard AS57976,AS13037-1,23071,AS13037,GB,Unknown,51.7775,-1.2895,11.777,AS13037,True,"[Private, AS13037, AS57976]",672,100.0
Blizzard AS57976,AS13045-1,22340,AS13045,DE,Unknown,52.2775,10.5295,13.5315,AS3320,False,"[Private, AS13045, AS3320, AS57976]",623,92.70833333333334
Blizzard AS57976,AS13045-1,233,AS13045,DE,Unknown,52.2085,9.5585,11.769,AS3356,False,"[Private, AS13045, AS3356, AS57976]",670,99.70238095238096
Blizzard AS57976,AS13045-1,51214,AS13045,DE,Unknown,52.3195,9.8175,10.1375,AS3356,True,"[AS13045, AS3356, AS57976]",672,100.0
Blizzard AS57976,AS13045-1,53443,AS13045,DE,Unknown,52.2585,9.7595,11.161,AS3356,True,"[Private, AS13045, AS3356, AS57976]",670,100.0
Blizzard AS57976,AS13045-1,61316,AS13045,DE,Unknown,52.3005,9.9075,10.917,AS3356,True,"[Private, AS13045, AS3356, AS57976]",672,100.0
Blizzard AS57976,AS13046-1,60673,AS13046,HR,Unknown,45.7985,15.9405,35.412,AS1299,True,"[AS13046, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS13046-1,65705,AS13046,HR,Unknown,45.4795,15.5375,26.37,AS3320,False,"[Private, CGNAT, Private, AS5391, AS3320, AS57976]",671,99.85119047619048
Blizzard AS57976,AS15704-1,1001603,AS15704,ES,Unknown,41.4885,2.1875,36.493,AS5511,True,"[Private, AS5511, AS57976]",672,100.0
Blizzard AS57976,AS15704-1,15873,AS15704,ES,Unknown,41.9285,2.2605,32.956500000000005,AS1299,True,"[Private, AS15704, Private, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS15704-1,18530,AS15704,ES,Unknown,41.5875,2.5785,34.319,AS1299,False,"[Private, AS15704, Private, AS1299, AS57976]",504,75.1117734724292
Blizzard AS57976,AS15704-1,52963,AS15704,ES,Unknown,41.4285,2.1905,37.002,AS1299,True,"[Private, AS15704, Private, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS15704-1,55263,AS15704,ES,Unknown,41.3785,2.1705,31.685,AS1299,False,"[Private, AS15704, Private, AS1299, AS57976]",471,76.83523654159869
Blizzard AS57976,AS15704-1,60555,AS15704,ES,Unknown,41.4095,2.1895,33.661,AS3356,True,"[Private, AS15704, Private, AS3356, AS57976]",672,100.0
Blizzard AS57976,AS15704-1,60944,AS15704,ES,Unknown,41.3795,2.1695,33.7335,AS1299,False,"[Private, AS15704, Private, AS1299, AS57976]",375,72.39382239382239
Blizzard AS57976,AS15704-1,60944,AS15704,ES,Unknown,41.3795,2.1695,33.7335,AS1299,False,"[Private, AS15704, AS1299, AS57976]",1,0.193050193050193
Blizzard AS57976,AS200924-1,1008424,AS200924,DE,Unknown,48.4195,8.7585,15.594,AS3356,True,"[Private, AS200924, AS3356, AS57976]",672,100.0
Blizzard AS57976,AS200924-1,51017,AS200924,DE,Unknown,48.0505,8.4575,28.2085,AS1299,True,"[Private, AS200924, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS20712-1,1002237,AS20712,GB,Unknown,51.5205,-0.1615,19.878500000000003,AS34984,False,"[Unknown, AS20712, AS34984, AS57976]",670,99.70238095238096
Blizzard AS57976,AS20712-1,1002821,AS20712,GB,Unknown,52.9375,-1.5015,16.612,AS34984,False,"[Private, AS20712, AS34984, AS57976]",655,97.47023809523807
Blizzard AS57976,AS20712-1,1005107,AS20712,GB,Unknown,52.4005,-0.7325,13.254,AS34984,False,"[Private, AS20712, AS34984, AS57976]",671,99.85119047619048
Blizzard AS57976,AS20712-1,1008845,AS20712,GB,Unknown,51.8295,-0.8105,13.88,AS34984,False,"[AS20712, Unknown, AS20712, AS34984, AS57976]",405,99.26470588235294
Blizzard AS57976,AS20712-1,1008846,AS20712,GB,Unknown,51.3705,-0.4505,13.917,AS34984,False,"[AS20712, Unknown, AS20712, AS34984, AS57976]",670,99.70238095238096
Blizzard AS57976,AS20712-1,1010067,AS20712,GB,Unknown,52.5905,-1.1095,11.0435,AS34984,False,"[AS20712, AS34984, AS57976]",669,99.70193740685544
Blizzard AS57976,AS20712-1,12049,AS20712,GB,Unknown,52.1015,-0.1805,18.128,AS34984,False,"[Private, AS20712, AS34984, AS57976]",671,99.85119047619048
Blizzard AS57976,AS20712-1,12359,AS20712,GB,Unknown,51.5115,-0.1205,14.742,AS34984,False,"[Private, Unknown, AS20712, AS34984, AS57976]",138,72.63157894736842
Blizzard AS57976,AS20712-1,12378,AS20712,GB,Unknown,51.6815,-1.4195,12.579,AS34984,False,"[Private, Unknown, AS20712, AS34984, AS57976]",667,99.25595238095238
Blizzard AS57976,AS20712-1,12378,AS20712,GB,Unknown,51.6815,-1.4195,12.579,AS34984,False,"[Unknown, AS20712, AS34984, AS57976]",3,0.4464285714285714
Blizzard AS57976,AS20712-1,12847,AS20712,GB,Unknown,52.5705,-0.2405,11.176,AS34984,False,"[Private, AS20712, AS34984, AS57976]",670,99.70238095238096
Blizzard AS57976,AS20712-1,16928,AS20712,GB,Unknown,51.7415,-0.4715,9.701,AS34984,False,"[Private, Unknown, AS20712, AS34984, AS57976]",671,99.85119047619048
Blizzard AS57976,AS20712-1,19533,AS20712,GB,Unknown,51.4385,-0.0315,10.574,AS34984,False,"[Private, Unknown, AS20712, AS34984, AS57976]",671,99.85119047619048
Blizzard AS57976,AS20712-1,209,AS20712,GB,Unknown,51.5115,-0.1325,15.368,AS34984,True,"[Private, Unknown, AS20712, AS34984, AS57976]",653,100.0
Blizzard AS57976,AS20712-1,21345,AS20712,GB,Unknown,52.7595,-1.2705,20.132,AS34984,True,"[AS20712, AS34984, AS57976]",672,100.0
Blizzard AS57976,AS20712-1,22037,AS20712,GB,Unknown,51.7505,-1.2615,12.575,AS34984,False,"[Private, Unknown, AS20712, AS34984, AS57976]",668,99.40476190476193
Blizzard AS57976,AS20712-1,22037,AS20712,GB,Unknown,51.7505,-1.2615,12.575,AS34984,False,"[Unknown, AS20712, AS34984, AS57976]",3,0.4464285714285714
Blizzard AS57976,AS20712-1,26102,AS20712,GB,Unknown,51.8285,-0.4725,14.6945,AS34984,False,"[Private, AS20712, Unknown, AS20712, AS34984, AS57976]",670,99.85096870342772
Blizzard AS57976,AS20712-1,3570,AS20712,GB,Unknown,51.7275,-1.3895,14.071,AS34984,True,"[Private, Unknown, AS20712, AS34984, AS57976]",660,100.0
Blizzard AS57976,AS20712-1,50870,AS20712,GB,Unknown,51.5875,-0.1395,9.3865,AS34984,False,"[Private, Unknown, AS20712, AS34984, AS57976]",670,99.70238095238096
Blizzard AS57976,AS20712-1,51404,AS20712,GB,Unknown,52.8495,-1.7525,17.315,AS34984,False,"[AS20712, Unknown, AS20712, AS34984, AS57976]",670,99.70238095238096
Blizzard AS57976,AS20712-1,53849,AS20712,GB,Unknown,51.5115,-0.1305,29.586,AS34984,False,"[Private, Unknown, AS20712, AS34984, AS57976]",671,99.85119047619048
Blizzard AS57976,AS20712-1,55104,AS20712,GB,Unknown,51.4995,-0.0325,10.656,AS20712,True,"[AS20712, AS57976]",672,100.0
Blizzard AS57976,AS20712-1,55214,AS20712,GB,Unknown,52.2095,0.1175,14.627,AS34984,False,"[Private, AS20712, AS34984, AS57976]",671,99.85119047619048
Blizzard AS57976,AS20712-1,60273,AS20712,GB,Unknown,51.5485,0.0505,9.331,AS34984,False,"[AS20712, AS34984, AS57976]",671,99.85119047619048
Blizzard AS57976,AS207790-1,1006423,AS207790,DE,Unknown,54.2085,8.9185,11.067,AS3356,True,"[Private, AS207790, AS3356, AS57976]",672,100.0
Blizzard AS57976,AS207790-1,30729,AS207790,DE,Unknown,53.8615,9.7085,9.111,AS1299,False,"[Private, AS207790, AS1299, AS57976]",668,99.70149253731344
Blizzard AS57976,AS207790-1,35503,AS207790,DE,Unknown,54.0185,9.3775,9.494,AS1299,False,"[Private, AS207790, AS1299, AS57976]",668,99.40476190476193
Blizzard AS57976,AS207790-1,50412,AS207790,DE,Unknown,54.0285,9.1675,9.862,AS3356,True,"[Private, AS207790, AS3356, AS57976]",672,100.0
Blizzard AS57976,AS2119-1,14746,AS2119,SE,Unknown,59.3805,17.9795,30.291,AS2119,True,"[Private, AS2119, AS57976]",672,100.0
Blizzard AS57976,AS2119-1,19651,AS2119,SE,Unknown,59.1975,17.9095,25.929,AS12552,False,"[Private, AS2119, AS12552, AS57976]",671,99.85119047619048
Blizzard AS57976,AS2119-1,2351,AS2119,SE,Unknown,59.3775,17.9295,27.923,AS12552,True,"[Private, AS2119, Private, AS2119, AS12552, AS57976]",672,100.0
Blizzard AS57976,AS2119-1,27955,AS2119,SE,Unknown,59.3395,18.5695,28.163,AS2119,True,"[Private, AS2119, AS57976]",95,100.0
Blizzard AS57976,AS2119-1,40,AS2119,SE,Unknown,59.3075,18.0295,26.296,AS2119,True,"[Private, AS2119, AS57976]",672,100.0
Blizzard AS57976,AS2119-1,55388,AS2119,SE,Unknown,59.3615,18.0015,25.73,AS12552,True,"[AS2119, AS12552, AS57976]",672,100.0
Blizzard AS57976,AS28685-1,10988,AS28685,NL,Unknown,52.2615,5.3815,6.717,AS28685,False,"[Private, AS28685, AS57976]",671,99.85119047619048
Blizzard AS57976,AS28685-1,12765,AS28685,NL,Unknown,52.2395,5.3605,6.341,AS28685,False,"[Private, AS28685, AS57976]",671,99.85119047619048
Blizzard AS57976,AS28685-1,20482,AS28685,NL,Unknown,52.3585,4.9515,1.993,AS8455,True,"[Private, AS8455, AS57976]",672,100.0
Blizzard AS57976,AS28685-1,4877,AS28685,NL,Unknown,52.2305,5.3605,7.2925,AS28685,True,"[Private, AS28685, AS57976]",672,100.0
Blizzard AS57976,AS29518-1,1009117,AS29518,SE,Unknown,55.7905,13.2375,40.014,AS29518,False,"[Private, AS29518, AS57976]",671,99.85119047619048
Blizzard AS57976,AS29518-1,17918,AS29518,SE,Unknown,55.5915,13.0075,39.212,AS12552,True,"[Private, AS29518, AS12552, AS57976]",672,100.0
Blizzard AS57976,AS29518-1,62777,AS29518,SE,Unknown,56.0005,12.9605,42.186,AS12552,True,"[Private, AS29518, AS2119, AS29518, AS12552, AS57976]",671,100.0
Blizzard AS57976,AS29695-1,1001345,AS29695,NO,Unknown,59.9395,10.7095,23.105,AS1299,True,"[Private, AS29695, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS29695-1,16769,AS29695,NO,Unknown,59.9615,11.0105,25.331,AS3356,True,"[Private, AS29695, AS3356, AS57976]",672,100.0
Blizzard AS57976,AS29695-1,19479,AS29695,NO,Unknown,59.9415,10.8005,22.468,AS1299,False,"[Private, AS29695, AS1299, AS57976]",573,85.26785714285714
Blizzard AS57976,AS29695-1,20299,AS29695,NO,Unknown,59.2015,9.6315,27.029,AS1299,False,"[Private, AS29695, AS1299, AS57976]",670,99.70238095238096
Blizzard AS57976,AS29695-1,26854,AS29695,NO,Unknown,59.7395,10.1995,23.678,AS1299,False,"[Private, AS29695, AS1299, AS57976]",572,85.24590163934425
Blizzard AS57976,AS29695-1,28369,AS29695,NO,Unknown,59.9115,10.8605,22.573,AS1299,False,"[Private, AS29695, AS1299, AS57976]",573,85.26785714285714
Blizzard AS57976,AS29695-1,33519,AS29695,NO,Unknown,59.9615,10.4875,25.007,AS3356,False,"[Private, AS29695, AS3356, AS57976]",671,99.85119047619048
Blizzard AS57976,AS29695-1,35478,AS29695,NO,Unknown,59.4315,10.4605,28.253,AS1299,True,"[Private, AS29695, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS29695-1,54513,AS29695,NO,Unknown,59.0485,10.1175,29.06,AS1299,True,"[Private, AS29695, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS29695-1,64234,AS29695,NO,Unknown,59.2995,9.2685,27.355,AS29695,True,"[Private, AS29695, AS57976]",672,100.0
Blizzard AS57976,AS30764-1,1000035,AS30764,CZ,Unknown,49.7695,18.2585,25.726,AS1299,True,"[AS30764, Private, AS30764, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS30764-1,1000197,AS30764,CZ,Unknown,49.8405,18.1815,29.969,AS3356,True,"[AS30764, Private, AS30764, AS3356, AS57976]",672,100.0
Blizzard AS57976,AS30764-1,1003440,AS30764,CZ,Unknown,49.8375,18.1795,25.634500000000003,AS1299,True,"[AS30764, Private, AS30764, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS30764-1,1007204,AS30764,CZ,Unknown,49.8195,18.2575,26.172,AS1299,True,"[Private, AS30764, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS30764-1,14341,AS30764,CZ,Unknown,49.8375,18.1695,28.166,AS3356,True,"[Private, AS30764, Private, AS30764, AS3356, AS57976]",672,100.0
Blizzard AS57976,AS30764-1,53824,AS30764,CZ,Unknown,49.8295,18.2785,27.3365,AS1299,True,"[AS30764, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,1000480,AS3209,DE,Unknown,48.9275,9.1915,17.795,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,1004205,AS3209,DE,Unknown,48.0995,9.7875,22.048,AS6830,False,"[Private, AS6830, AS3209, AS6830, AS57976]",635,94.49404761904762
Blizzard AS57976,AS3209-1,1004205,AS3209,DE,Unknown,48.0995,9.7875,22.048,AS6830,False,"[Private, AS6830, AS57976]",37,5.5059523809523805
Blizzard AS57976,AS3209-1,1004229,AS3209,DE,Unknown,49.2015,8.1185,20.291,AS3209,True,"[Private, AS3209, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,1005630,AS3209,DE,Unknown,48.9475,9.4285,19.898,AS6830,False,"[Private, AS3209, AS6830, AS57976]",671,99.85119047619048
Blizzard AS57976,AS3209-1,1005630,AS3209,DE,Unknown,48.9475,9.4285,19.898,AS6830,False,"[Private, AS6830, AS57976]",1,0.1488095238095238
Blizzard AS57976,AS3209-1,1006170,AS3209,DE,Unknown,48.6775,9.1605,19.887,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,1006471,AS3209,DE,Unknown,48.9075,8.4305,17.942,AS3209,False,"[Private, AS3209, AS57976]",670,99.70238095238096
Blizzard AS57976,AS3209-1,1006974,AS3209,DE,Unknown,50.1295,8.6805,20.0745,AS9498,True,"[Private, AS3209, AS9498, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,1009090,AS3209,DE,Unknown,49.4875,8.4715,17.4805,AS6830,True,"[Private, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,10636,AS3209,DE,Unknown,50.0405,8.6885,22.936,AS3209,True,"[Private, AS3209, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,12501,AS3209,DE,Unknown,50.3075,8.1575,23.759500000000003,AS6830,False,"[Private, AS6830, AS3209, AS6830, AS57976]",645,95.98214285714286
Blizzard AS57976,AS3209-1,12501,AS3209,DE,Unknown,50.3075,8.1575,23.759500000000003,AS6830,False,"[Private, AS6830, AS57976]",27,4.017857142857143
Blizzard AS57976,AS3209-1,13106,AS3209,DE,Unknown,49.3905,8.7875,14.0025,AS6830,False,"[Private, AS6830, AS57976]",361,53.720238095238095
Blizzard AS57976,AS3209-1,15199,AS3209,DE,Unknown,49.4415,7.7615,19.913,AS3209,True,"[Private, AS3209, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,21313,AS3209,DE,Unknown,50.0785,8.2275,16.66,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,21441,AS3209,DE,Unknown,49.0075,8.3995,20.033,AS3209,False,"[Private, AS3209, AS57976]",647,96.27976190476193
Blizzard AS57976,AS3209-1,24357,AS3209,DE,Unknown,48.5905,9.7995,30.722,AS6830,False,"[Private, AS3209, AS6830, AS57976]",443,69.98420221169036
Blizzard AS57976,AS3209-1,29386,AS3209,DE,Unknown,49.9805,7.9315,22.015,AS6830,False,"[Private, AS6830, AS3209, AS6830, AS57976]",653,97.17261904761904
Blizzard AS57976,AS3209-1,29386,AS3209,DE,Unknown,49.9805,7.9315,22.015,AS6830,False,"[Private, AS6830, AS57976]",19,2.827380952380953
Blizzard AS57976,AS3209-1,29387,AS3209,DE,Unknown,49.4705,8.6615,19.759,AS6830,False,"[Private, AS3209, AS6830, AS57976]",669,99.55357142857144
Blizzard AS57976,AS3209-1,29387,AS3209,DE,Unknown,49.4705,8.6615,19.759,AS6830,False,"[AS3209, AS6830, AS57976]",1,0.1488095238095238
Blizzard AS57976,AS3209-1,29698,AS3209,DE,Unknown,50.1715,8.9215,15.4705,AS3209,True,"[Private, AS3209, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,29748,AS3209,DE,Unknown,48.6715,8.9995,19.872,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,31959,AS3209,DE,Unknown,49.3815,8.6695,19.064,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,34943,AS3209,DE,Unknown,48.5085,9.6195,19.196,AS6830,False,"[Private, AS3209, AS6830, AS57976]",671,99.85119047619048
Blizzard AS57976,AS3209-1,35053,AS3209,DE,Unknown,48.8785,8.6695,16.717,AS3209,True,"[Private, AS3209, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,4193,AS3209,DE,Unknown,50.1085,8.6815,14.5635,AS3209,True,"[Private, AS3209, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,4251,AS3209,DE,Unknown,49.4175,8.5295,19.147,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,52831,AS3209,DE,Unknown,49.0075,8.3985,17.37,AS3209,True,"[Private, AS3209, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,60833,AS3209,DE,Unknown,50.2185,8.2585,16.716,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-1,61343,AS3209,DE,Unknown,49.8685,8.6695,16.248,AS6830,False,"[Private, AS3209, AS6830, AS57976]",671,99.85119047619048
Blizzard AS57976,AS3209-1,61343,AS3209,DE,Unknown,49.8685,8.6695,16.248,AS6830,False,"[Private, AS6830, AS57976]",1,0.1488095238095238
Blizzard AS57976,AS3209-1,61376,AS3209,DE,Unknown,49.0105,8.3705,19.722,AS3209,False,"[Private, AS3209, AS57976]",576,92.7536231884058
Blizzard AS57976,AS3209-1,81,AS3209,DE,Unknown,49.1475,9.2915,19.515500000000003,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,1001142,AS3209,DE,Unknown,51.4985,7.0195,21.011,AS6830,False,"[Private, AS6830, AS57976]",671,99.85119047619048
Blizzard AS57976,AS3209-2,1004632,AS3209,DE,Unknown,51.3585,6.6385,16.509,AS9498,True,"[Private, AS3209, AS9498, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,1005055,AS3209,DE,Unknown,51.5195,6.3395,20.41,AS9498,True,"[Private, AS3209, AS9498, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,1006412,AS3209,DE,Unknown,51.5185,6.3375,20.099,AS9498,True,"[Private, AS3209, AS9498, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,1010087,AS3209,DE,Unknown,51.2105,6.7815,11.692,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,1338,AS3209,DE,Unknown,51.8315,6.6385,26.4055,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,14111,AS3209,DE,Unknown,51.2175,6.7675,16.188,AS9498,True,"[Private, AS3209, AS9498, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,14294,AS3209,DE,Unknown,51.4995,7.5515,19.588,AS3209,False,"[Private, AS3209, AS57976]",669,99.55357142857144
Blizzard AS57976,AS3209-2,15812,AS3209,DE,Unknown,51.2085,6.7775,11.527,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,16188,AS3209,DE,Unknown,51.2115,6.8015,16.8155,AS9498,True,"[Private, AS3209, AS9498, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,164,AS3209,DE,Unknown,51.5195,7.4505,17.515,AS3209,True,"[Private, AS3209, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,19267,AS3209,DE,Unknown,50.8005,7.2105,24.503,AS6830,True,"[Private, AS6830, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,24907,AS3209,DE,Unknown,51.3705,7.4775,17.2035,AS9498,True,"[Private, AS3209, AS9498, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,28125,AS3209,DE,Unknown,51.2695,6.8085,8.325,AS9498,True,"[Private, AS3209, AS9498, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,29219,AS3209,DE,Unknown,50.8915,6.9875,21.3435,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-2,29389,AS3209,DE,Unknown,51.5815,6.9715,22.908,AS6830,False,"[Private, AS3209, AS6830, AS57976]",671,99.85119047619048
Blizzard AS57976,AS3209-2,30919,AS3209,DE,Unknown,50.8215,6.8975,26.018,AS6830,False,"[Private, AS6830, AS3209, AS6830, AS57976]",650,96.72619047619048
Blizzard AS57976,AS3209-2,30919,AS3209,DE,Unknown,50.8215,6.8975,26.018,AS6830,False,"[Private, AS6830, AS57976]",19,2.827380952380953
Blizzard AS57976,AS3209-2,60244,AS3209,DE,Unknown,51.5195,6.3295,20.3195,AS9498,True,"[Private, AS3209, AS9498, AS57976]",672,100.0
Blizzard AS57976,AS3209-3,1002092,AS3209,DE,Unknown,51.3085,9.4815,21.041,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-3,1006240,AS3209,DE,Unknown,51.2875,9.4195,16.441,AS6830,True,"[Private, AS3209, AS6830, AS57976]",672,100.0
Blizzard AS57976,AS3209-3,15087,AS3209,DE,Unknown,51.5005,9.7515,19.815,AS9498,True,"[Private, AS3209, AS9498, AS57976]",672,100.0
Blizzard AS57976,AS3257-1,137,AS3257,DE,Unknown,50.1205,8.7385,7.937,AS3356,False,"[AS3257, AS3356, AS57976]",670,99.70238095238096
Blizzard AS57976,AS3257-1,27782,AS3257,DE,Unknown,50.0985,8.6315,13.088,AS1299,False,"[AS3257, AS1299, AS57976]",669,99.55357142857144
Blizzard AS57976,AS3352-1,1000964,AS3352,ES,Unknown,40.1095,-3.7595,43.76,AS1299,False,"[Private, AS3352, AS12956, AS1299, AS57976]",578,86.01190476190477
Blizzard AS57976,AS3352-1,1000964,AS3352,ES,Unknown,40.1095,-3.7595,43.76,AS1299,False,"[Private, AS3352, AS1299, AS57976]",41,6.101190476190476
Blizzard AS57976,AS3352-1,1005642,AS3352,ES,Unknown,40.4185,-3.6905,45.837,AS1299,False,"[Private, AS3352, Private, AS3352, AS12956, AS1299, AS57976]",669,99.55357142857144
Blizzard AS57976,AS3352-1,1006085,AS3352,ES,Unknown,40.4395,-3.6485,32.384,AS1299,False,"[Private, AS3352, AS12956, AS1299, AS57976]",570,84.82142857142857
Blizzard AS57976,AS3352-1,1006085,AS3352,ES,Unknown,40.4395,-3.6485,32.384,AS1299,False,"[Private, AS3352, AS1299, AS57976]",102,15.178571428571429
Blizzard AS57976,AS3352-1,1006162,AS3352,ES,Unknown,40.4485,-3.7895,32.613,AS3356,False,"[Private, AS3352, AS12956, AS3356, AS57976]",668,99.85052316890882
Blizzard AS57976,AS3352-1,1008253,AS3352,ES,Unknown,40.3985,-3.7205,39.203,AS1299,False,"[Private, AS3352, AS12956, AS1299, AS57976]",563,83.77976190476191
Blizzard AS57976,AS3352-1,1008253,AS3352,ES,Unknown,40.3985,-3.7205,39.203,AS1299,False,"[Private, AS3352, AS1299, AS57976]",109,16.220238095238095
Blizzard AS57976,AS3352-1,1010138,AS3352,ES,Unknown,40.4915,-3.8715,37.699,AS1299,True,"[Private, AS12956, AS1299, AS57976]",672,100.0
Blizzard AS57976,AS3352-1,13881,AS3352,ES,Unknown,40.3975,-3.6985,36.7275,AS1299,False,"[Private, AS3352, AS12956, AS1299, AS57976]",501,74.55357142857143
Blizzard AS57976,AS3352-1,13881,AS3352,ES,Unknown,40.3975,-3.6985,36.7275,AS1299,False,"[Private, AS3352, AS1299, AS57976]",171,25.44642857142857
Blizzard AS57976,AS3352-1,15118,AS3352,ES,Unknown,40.4515,-3.6725,30.804,AS3356,False,"[Private, AS3352, AS12956, AS3356, AS57976]",563,83.77976190476191
Blizzard AS57976,AS3352-1,15118,AS3352,ES,Unknown,40.4515,-3.6725,30.804,AS3356,False,"[Private, AS12956, AS3356, AS57976]",109,16.220238095238095
Blizzard AS57976,AS3352-1,18844,AS3352,ES,Unknown,40.5495,-3.6705,34.421,AS3356,False,"[Private, AS3352, Private, AS3352, AS12956, AS3356, AS57976]",646,96.4179104477612
Blizzard AS57976,AS3352-1,18844,AS3352,ES,Unknown,40.5495,-3.6705,34.421,AS3356,False,"[Private, AS3352, Private, AS3352, AS3356, AS57976]",2,0.2985074626865672
Blizzard AS57976,AS3352-1,30392,AS3352,ES,Unknown,40.5585,-3.6485,33.9495,AS3356,False,"[Private, AS3352, AS12956, AS3356, AS57976]",540,80.35714285714286
Blizzard AS57976,AS3352-1,30392,AS3352,ES,Unknown,40.5585,-3.6485,33.9495,AS3356,False,"[Private, AS12956, AS3356, AS57976]",132,19.642857142857142
Blizzard AS57976,AS3352-1,33818,AS3352,ES,Unknown,40.2915,-3.8325,37.8565,AS1299,False,"[Private, AS3352, AS12956, AS1299, AS57976]",645,95.98214285714286
Blizzard AS57976,AS3352-1,33818,AS3352,ES,Unknown,40.2915,-3.8325,37.8565,AS1299,False,"[Private, AS12956, AS1299, AS57976]",26,3.869047619047619
Blizzard AS57976,AS3352-1,34344,AS3352,ES,Unknown,40.3395,-3.8205,39.18,AS1299,False,"[Private, AS3352, AS12956, AS1299, AS57976]",461,68.60119047619048
Blizzard AS57976,AS3352-1,34344,AS3352,ES,Unknown,40.3395,-3.8205,39.18,AS1299,False,"[Private, AS3352, AS1299, AS57976]",123,18.303571428571427
Blizzard AS57976,AS3352-1,34344,AS3352,ES,Unknown,40.3395,-3.8205,39.18,AS1299,False,"[Private, AS12956, AS1299, AS57976]",5,0.744047619047619
Blizzard AS57976,AS3352-1,3755,AS3352,ES,Unknown,40.3495,-3.6805,37.166,AS3356,False,"[Private, AS3352, AS12956, AS3356, AS57976]",510,92.2242314647378
Blizzard AS57976,AS3352-1,3755,AS3352,ES,Unknown,40.3495,-3.6805,37.166,AS3356,False,"[Private, AS3352, AS3356, AS57976]",43,7.775768535262206
Blizzard AS57976,AS3352-1,50990,AS3352,ES,Unknown,40.4275,-3.6685,38.725,AS1299,False,"[Private, AS3352, AS12956, AS1299, AS57976]",366,57.27699530516433
Blizzard AS57976,AS3352-1,50990,AS3352,ES,Unknown,40.4275,-3.6685,38.725,AS1299,False,"[Private, AS12956, AS1299, AS57976]",24,3.755868544600939
Blizzard AS57976,AS3352-1,50990,AS3352,ES,Unknown,40.4275,-3.6685,38.725,AS1299,False,"[Private, AS3352, AS1299, AS57976]",4,0.6259780907668232
Blizzard AS57976,AS3352-1,60561,AS3352,ES,Unknown,40.2975,-3.8395,39.504,AS1299,False,"[Private, AS3352, AS12956, AS1299, AS57976]",479,71.27976190476191
